Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Mitochondrial Gene Expression (GO:0140053),1/103,0.5704655376257164,0.6308480860215536,0,0,1.194323408375696,0.6703767374087433,MRPS5,GO_Biological_Process_2023
Positive Regulation Of GTPase Activity (GO:0043547),2/234,0.5708202505234674,0.6308480860215536,0,0,1.0497429856500322,0.5885708593545765,RASGEF1A;EPHA1,GO_Biological_Process_2023
Positive Regulation Of Kinase Activity (GO:0033674),1/104,0.5739843552366787,0.6331119953290867,0,0,1.1826681049982022,0.6565619105528904,EPHA1,GO_Biological_Process_2023
Macroautophagy (GO:0016236),1/104,0.5739843552366787,0.6331119953290867,0,0,1.1826681049982022,0.6565619105528904,STK3,GO_Biological_Process_2023
Cellular Response To Organonitrogen Compound (GO:0071417),1/105,0.57747452147445,0.6357260735921444,0,0,1.1712369420702755,0.6431156124796896,P2RY1,GO_Biological_Process_2023
Negative Regulation Of MAPK Cascade (GO:0043409),1/105,0.57747452147445,0.6357260735921444,0,0,1.1712369420702755,0.6431156124796896,SPRED1,GO_Biological_Process_2023
Positive Regulation Of Cell Growth (GO:0030307),1/106,0.5809362681246489,0.638298803796202,0,0,1.1600235155790712,0.6300252686597967,YAP1,GO_Biological_Process_2023
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1/106,0.5809362681246489,0.638298803796202,0,0,1.1600235155790712,0.6300252686597967,ARID1B,GO_Biological_Process_2023
Positive Regulation Of Autophagy (GO:0010508),1/107,0.5843698251356813,0.6414504366818164,0,0,1.149021663172607,0.6172788361973308,SESN3,GO_Biological_Process_2023
Regulation Of Autophagy (GO:0010506),2/241,0.5868928719510752,0.6433221818196465,0,0,1.0186335403726707,0.5428430322117874,FBXW7;SNX5,GO_Biological_Process_2023
Glycerophospholipid Biosynthetic Process (GO:0046474),1/108,0.5877754207462321,0.6433221818196465,0,0,1.1382254528671971,0.6048647766652189,ETNK1,GO_Biological_Process_2023
Lipid Transport (GO:0006869),1/108,0.5877754207462321,0.6433221818196465,0,0,1.1382254528671971,0.6048647766652189,PRELID1,GO_Biological_Process_2023
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),1/109,0.5911532812327713,0.6439145625712048,0,0,1.127629172382259,0.5927720312777714,RYBP,GO_Biological_Process_2023
Cellular Response To Salt (GO:1902075),1/109,0.5911532812327713,0.6439145625712048,0,0,1.127629172382259,0.5927720312777714,P2RY1,GO_Biological_Process_2023
Positive Regulation Of Wnt Signaling Pathway (GO:0030177),1/109,0.5911532812327713,0.6439145625712048,0,0,1.127629172382259,0.5927720312777714,CAPRIN2,GO_Biological_Process_2023
Extracellular Structure Organization (GO:0043062),1/109,0.5911532812327713,0.6439145625712048,0,0,1.127629172382259,0.5927720312777714,COL19A1,GO_Biological_Process_2023
Regulation Of Wnt Signaling Pathway (GO:0030111),1/109,0.5911532812327713,0.6439145625712048,0,0,1.127629172382259,0.5927720312777714,MDFIC,GO_Biological_Process_2023
Response To Lipid (GO:0033993),1/110,0.5945036311525191,0.6457049008211572,0,0,1.1172273190621815,0.5809899965709121,AQP3,GO_Biological_Process_2023
External Encapsulating Structure Organization (GO:0045229),1/110,0.5945036311525191,0.6457049008211572,0,0,1.1172273190621815,0.5809899965709121,COL19A1,GO_Biological_Process_2023
Regulation Of JNK Cascade (GO:0046328),1/110,0.5945036311525191,0.6457049008211572,0,0,1.1172273190621815,0.5809899965709121,MDFIC,GO_Biological_Process_2023
Regulation Of Cell Population Proliferation (GO:0042127),6/766,0.5970141976028507,0.6459026243650814,0,0,0.9592859537378478,0.4948134935882092,YAP1;MAP2K1;BTG1;CD47;IL6ST;EPHA1,GO_Biological_Process_2023
Negative Regulation Of Inflammatory Response (GO:0050728),1/111,0.5978266930138018,0.6459026243650814,0,0,1.1070145903479236,0.5695085025681027,PLCG1,GO_Biological_Process_2023
RNA Metabolic Process (GO:0016070),1/111,0.5978266930138018,0.6459026243650814,0,0,1.1070145903479236,0.5695085025681027,ELAVL4,GO_Biological_Process_2023
Cytoskeleton Organization (GO:0007010),1/111,0.5978266930138018,0.6459026243650814,0,0,1.1070145903479236,0.5695085025681027,DPYSL2,GO_Biological_Process_2023
Mitotic Sister Chromatid Segregation (GO:0000070),1/111,0.5978266930138018,0.6459026243650814,0,0,1.1070145903479236,0.5695085025681027,CCNB1,GO_Biological_Process_2023
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),2/246,0.5981001393900445,0.6459026243650814,0,0,0.9975053456878118,0.5127148368401491,TRIM37;STK3,GO_Biological_Process_2023
Negative Regulation Of Cell Population Proliferation (GO:0008285),3/379,0.5996423072533839,0.6469524892895349,0,0,0.9704621010638298,0.4963156260610326,MAP2K1;BTG1;MCC,GO_Biological_Process_2023
Calcium Ion Transport (GO:0006816),1/112,0.601122687854131,0.6473190234482341,0,0,1.0969858747636525,0.5583177905275967,PANX1,GO_Biological_Process_2023
Small GTPase Mediated Signal Transduction (GO:0007264),1/112,0.601122687854131,0.6473190234482341,0,0,1.0969858747636525,0.5583177905275967,RASGEF1A,GO_Biological_Process_2023
Positive Regulation Of Cellular Component Organization (GO:0051130),1/113,0.6043918347903227,0.6502224952483565,0,0,1.0871362433862437,0.5474084938389173,HAS3,GO_Biological_Process_2023
Regulation Of Cytoskeleton Organization (GO:0051493),1/114,0.6076343511542085,0.6518572670699684,0,0,1.0774609417677263,0.5367716189371179,EFNA5,GO_Biological_Process_2023
Regulation Of Interleukin-6 Production (GO:0032675),1/114,0.6076343511542085,0.6518572670699684,0,0,1.0774609417677263,0.5367716189371179,CD47,GO_Biological_Process_2023
Protein Modification By Small Protein Removal (GO:0070646),1/114,0.6076343511542085,0.6518572670699684,0,0,1.0774609417677263,0.5367716189371179,SENP1,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),3/384,0.6085376905040814,0.6522098949217492,0,0,0.95748031496063,0.4755770527517604,YAP1;DDB1;BACH1,GO_Biological_Process_2023
Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),1/115,0.6108504524766009,0.6540710033593792,0,0,1.0679553822828676,0.5263985275592996,COPB2,GO_Biological_Process_2023
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),1/117,0.6172042640328963,0.6596297925398656,0,0,1.0494359301830567,0.5064108174848861,TNIP2,GO_Biological_Process_2023
Protein Processing (GO:0016485),1/117,0.6172042640328963,0.6596297925398656,0,0,1.0494359301830567,0.5064108174848861,ZMPSTE24,GO_Biological_Process_2023
Positive Regulation Of Cell Projection Organization (GO:0031346),1/118,0.620342396817288,0.6617374251763363,0,0,1.0404136330062257,0.4967805514837574,CAPRIN2,GO_Biological_Process_2023
Ribonucleoprotein Complex Biogenesis (GO:0022613),1/118,0.620342396817288,0.6617374251763363,0,0,1.0404136330062257,0.4967805514837574,SDAD1,GO_Biological_Process_2023
Potassium Ion Transport (GO:0006813),1/122,0.6326412926509208,0.6735908697549673,0,0,1.0058157330884605,0.460514438993873,SLC9A4,GO_Biological_Process_2023
Protein Localization To Nucleus (GO:0034504),1/122,0.6326412926509208,0.6735908697549673,0,0,1.0058157330884605,0.460514438993873,STK3,GO_Biological_Process_2023
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),1/123,0.6356536307397236,0.675530777986504,0,0,0.9975207447885044,0.4519781155685344,YAP1,GO_Biological_Process_2023
Modulation Of Chemical Synaptic Transmission (GO:0050804),1/123,0.6356536307397236,0.675530777986504,0,0,0.9975207447885044,0.4519781155685344,GRM5,GO_Biological_Process_2023
Cellular Response To Lipopolysaccharide (GO:0071222),1/124,0.6386414178075499,0.6774373917865133,0,0,0.9893606343470842,0.443641322846149,TNIP2,GO_Biological_Process_2023
Positive Regulation Of Defense Response (GO:0031349),1/124,0.6386414178075499,0.6774373917865133,0,0,0.9893606343470842,0.443641322846149,CD47,GO_Biological_Process_2023
Negative Regulation Of Cellular Process (GO:0048523),4/537,0.6407222014548932,0.679009989403645,0,0,0.9111354974217376,0.4056004393852627,MAP2K1;BTG1;CAPRIN2;ANP32B,GO_Biological_Process_2023
Response To Cytokine (GO:0034097),1/125,0.6416048528504117,0.6793111081951653,0,0,0.9813321385902032,0.4354981856185011,IL6ST,GO_Biological_Process_2023
Negative Regulation Of Signal Transduction (GO:0009968),2/267,0.6426853869043626,0.6798209824198057,0,0,0.917473338802297,0.4056149299668574,FBXW7;CD47,GO_Biological_Process_2023
Cellular Response To Starvation (GO:0009267),1/126,0.6445441329809922,0.681152319304866,0,0,0.973432098765432,0.4275430420627565,SESN3,GO_Biological_Process_2023
Cellular Response To Oxygen-Containing Compound (GO:1901701),3/406,0.6461078499197377,0.6816943230878643,0,0,0.9041873449131512,0.3949389404368825,CREB1;TNIP2;P2RY1,GO_Biological_Process_2023
Regulation Of Response To External Stimulus (GO:0032101),1/127,0.6474594539988702,0.6816943230878643,0,0,0.9656574563981972,0.4197704336511979,ZMPSTE24,GO_Biological_Process_2023
Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/127,0.6474594539988702,0.6816943230878643,0,0,0.9656574563981972,0.4197704336511979,CD47,GO_Biological_Process_2023
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.6474594539988702,0.6816943230878643,0,0,0.9656574563981972,0.4197704336511979,EFNA5,GO_Biological_Process_2023
Regulation Of DNA Repair (GO:0006282),1/129,0.6532189934371038,0.6871209986571943,0,0,0.9504726080246914,0.4047519554914425,ARID1B,GO_Biological_Process_2023
Vesicle-Mediated Transport (GO:0016192),3/411,0.6542853779896729,0.6876054666835913,0,0,0.8928768382352941,0.3787687701153484,SPAG9;DPYSL2;ENTHD1,GO_Biological_Process_2023
Golgi Organization (GO:0007030),1/130,0.6560635954550124,0.6881997974504982,0,0,0.9430567518422815,0.3974961108327668,LYSMD3,GO_Biological_Process_2023
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),1/130,0.6560635954550124,0.6881997974504982,0,0,0.9430567518422815,0.3974961108327668,ACVR2B,GO_Biological_Process_2023
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),2/275,0.6586219253490663,0.6902455080989752,0,0,0.8902236479876231,0.3717623973448251,ARL13B;RAB8B,GO_Biological_Process_2023
Circulatory System Development (GO:0072359),1/132,0.6616834111627549,0.6921757342578128,0,0,0.9285646970125342,0.3834675692223704,FBXW7,GO_Biological_Process_2023
Epithelial Cell Differentiation (GO:0030855),1/132,0.6616834111627549,0.6921757342578128,0,0,0.9285646970125342,0.3834675692223704,YAP1,GO_Biological_Process_2023
Negative Regulation Of Cell Motility (GO:2000146),1/133,0.6644589993032104,0.6944391935627475,0,0,0.9214833520389076,0.3766859037310346,EPHA1,GO_Biological_Process_2023
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),1/134,0.667211954567408,0.6966748559650489,0,0,0.9145084934558618,0.3700535852821121,PLCG1,GO_Biological_Process_2023
Regulation Of Protein Kinase B Signaling (GO:0051896),1/136,0.6726506989566852,0.7017082199594096,0,0,0.9008687700045724,0.3572206870402043,HSP90AA1,GO_Biological_Process_2023
Central Nervous System Development (GO:0007417),2/283,0.673988570236393,0.7019297850504362,0,0,0.8645255409915784,0.3410917452006465,ZFHX2;DDIT4,GO_Biological_Process_2023
Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.6753368504626223,0.7019297850504362,0,0,0.8941993464052288,0.3510122974998942,SLC9A4,GO_Biological_Process_2023
Protein Localization To Organelle (GO:0033365),1/137,0.6753368504626223,0.7019297850504362,0,0,0.8941993464052288,0.3510122974998942,ANK2,GO_Biological_Process_2023
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),1/137,0.6753368504626223,0.7019297850504362,0,0,0.8941993464052288,0.3510122974998942,FBXW7,GO_Biological_Process_2023
Intracellular Calcium Ion Homeostasis (GO:0006874),1/139,0.6806436073218445,0.7067982564595549,0,0,0.8811504741456432,0.3389930797626738,ANK2,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),2/288,0.6833067129902038,0.7089150998572956,0,0,0.8491942839768927,0.323382909055509,DDB1;BACH1,GO_Biological_Process_2023
DNA Repair (GO:0006281),2/291,0.6887930755691509,0.7139544664575217,0,0,0.8402501665627888,0.3132573438916529,DDB1;BACH1,GO_Biological_Process_2023
Regulation Of Cell Migration (GO:0030334),3/434,0.690164875991867,0.714723662637563,0,0,0.8442285382830627,0.3130608444372892,SPAG9;EPHA1;PLET1,GO_Biological_Process_2023
Regulation Of Cell Adhesion (GO:0030155),1/144,0.6935363343326001,0.7175603823769381,0,0,0.8501251834585168,0.3111047118136242,EFNA5,GO_Biological_Process_2023
Gene Expression (GO:0010467),2/296,0.6977644067635814,0.72127741500607,0,0,0.8257489331136181,0.2971653728150699,ELAVL4;MRPS5,GO_Biological_Process_2023
Regulation Of Cold-Induced Thermogenesis (GO:0120161),1/146,0.6985473699611652,0.7214297223893744,0,0,0.8383141762452108,0.3007471270219509,ACVR2B,GO_Biological_Process_2023
Protein Glycosylation (GO:0006486),1/147,0.7010222642130735,0.7233275180743984,0,0,0.832530018603078,0.2957276765552045,MGAT4C,GO_Biological_Process_2023
Defense Response To Symbiont (GO:0140546),1/148,0.7034769633431941,0.7252010475881248,0,0,0.8268245569832872,0.2908108561679049,DDIT4,GO_Biological_Process_2023
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/149,0.7059116311350795,0.727050545679052,0,0,0.8211961961961962,0.2859940720320198,TRIM37,GO_Biological_Process_2023
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),1/152,0.7130970646463599,0.7337852841102617,0,0,0.8047584007848908,0.2721191806783457,TRIM37,GO_Biological_Process_2023
Epithelium Development (GO:0060429),1/154,0.7177901408334528,0.7379338061394051,0,0,0.794157992415073,0.2633253470958546,LHX1,GO_Biological_Process_2023
Cellular Response To Cytokine Stimulus (GO:0071345),2/308,0.7184289478273503,0.7379338061394051,0,0,0.7928794706288312,0.2621960974081359,CD47;IL6ST,GO_Biological_Process_2023
Ribosome Biogenesis (GO:0042254),1/155,0.7201079868994051,0.7383221003891823,0,0,0.788961038961039,0.2590585890534711,SDAD1,GO_Biological_Process_2023
Positive Regulation Of Response To External Stimulus (GO:0032103),1/155,0.7201079868994051,0.7383221003891823,0,0,0.788961038961039,0.2590585890534711,CD47,GO_Biological_Process_2023
Protein Transport (GO:0015031),2/313,0.7266847616225683,0.7439915898643223,0,0,0.7799324958558846,0.2490032069295693,COPB2;RAB8B,GO_Biological_Process_2023
Peptide Biosynthetic Process (GO:0043043),1/158,0.7269486107132453,0.7439915898643223,0,0,0.7737673979712196,0.2467540291517595,MRPS5,GO_Biological_Process_2023
Response To Lipopolysaccharide (GO:0032496),1/159,0.7291916881086358,0.7456149243272987,0,0,0.7688310673542741,0.242811178150398,TNIP2,GO_Biological_Process_2023
Organelle Assembly (GO:0070925),2/322,0.741032412635606,0.7570403135386254,0,0,0.7576475155279503,0.2270752285309321,ARL13B;RAB8B,GO_Biological_Process_2023
Regulation Of Cytokine Production (GO:0001817),1/167,0.7464893170596931,0.7612447213501812,0,0,0.7314814814814815,0.2138661467769421,CD47,GO_Biological_Process_2023
Membrane Organization (GO:0061024),1/167,0.7464893170596931,0.7612447213501812,0,0,0.7314814814814815,0.2138661467769421,ANK2,GO_Biological_Process_2023
Proteolysis (GO:0006508),2/330,0.7532445073354035,0.7674439100769146,0,0,0.7388653234358431,0.2093688627144767,SENP1;ZMPSTE24,GO_Biological_Process_2023
Negative Regulation Of Apoptotic Process (GO:0043066),3/482,0.7559545168566514,0.769514239132107,0,0,0.757750521920668,0.2119989456683648,YAP1;PRELID1;IL6ST,GO_Biological_Process_2023
Macromolecule Biosynthetic Process (GO:0009059),1/183,0.7778583399849213,0.7911014479237326,0,0,0.6666327499660833,0.1674653821995788,MRPS5,GO_Biological_Process_2023
Phosphate-Containing Compound Metabolic Process (GO:0006796),1/184,0.7796855004948187,0.7922498147373492,0,0,0.6629562166902786,0.1649863635842011,IPMK,GO_Biological_Process_2023
Protein Localization (GO:0008104),2/351,0.7829758144961693,0.7948815290278641,0,0,0.6936589012084216,0.1697060583726163,COPB2;ANK2,GO_Biological_Process_2023
Defense Response To Virus (GO:0051607),1/189,0.7885996537294453,0.7998754307264704,0,0,0.6451602311531389,0.1532232946664573,DDIT4,GO_Biological_Process_2023
Intracellular Monoatomic Cation Homeostasis (GO:0030003),1/190,0.790338990443491,0.8009238876369307,0,0,0.6417140244300739,0.1509910256934147,ANK2,GO_Biological_Process_2023
Regulation Of Signal Transduction (GO:0009966),1/193,0.7954721196042797,0.8054066509820317,0,0,0.63159079218107,0.1445202762961321,MDFIC,GO_Biological_Process_2023
Endomembrane System Organization (GO:0010256),1/196,0.8004803254681758,0.8097550529468622,0,0,0.6217790440012663,0.1383727756503993,LYSMD3,GO_Biological_Process_2023
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),3/525,0.8049672851732036,0.8132483316318374,0,0,0.6937859195402298,0.1505193819610756,NDFIP2;HSP90AA1;TNIP2,GO_Biological_Process_2023
DNA-templated Transcription (GO:0006351),1/199,0.8053666297393703,0.8132483316318374,0,0,0.6122646215238808,0.1325293700770602,LHX1,GO_Biological_Process_2023
Regulation Of Translation (GO:0006417),1/202,0.8101339817948733,0.8173351727441611,0,0,0.6030342116577606,0.1269722515860593,GRM5,GO_Biological_Process_2023
Negative Regulation Of Programmed Cell Death (GO:0043069),2/381,0.8200106586960377,0.8265649179573737,0,0,0.637768563889936,0.1265574802692374,PRELID1;IL6ST,GO_Biological_Process_2023
Positive Regulation Of Multicellular Organismal Process (GO:0051240),2/387,0.8267060350662673,0.8325744008875007,0,0,0.6276357183189482,0.1194429098919758,LHX1;NR2C2,GO_Biological_Process_2023
Protein Polyubiquitination (GO:0000209),1/226,0.8443217889569195,0.8495613745266875,0,0,0.5380521262002743,0.0910500365745993,UBE2D1,GO_Biological_Process_2023
Translation (GO:0006412),1/234,0.8542982639694361,0.858838378746953,0,0,0.5193662904678642,0.0817871499469749,MRPS5,GO_Biological_Process_2023
Regulation Of Inflammatory Response (GO:0050727),1/240,0.8613612150731795,0.8651725478832377,0,0,0.5061728395061729,0.0755419092105849,CD47,GO_Biological_Process_2023
Monoatomic Cation Transmembrane Transport (GO:0098655),1/281,0.9013162368458124,0.904503915844383,0,0,0.4311507936507937,0.0447961788484979,SLC9A4,GO_Biological_Process_2023
